Step 0: x = 0, y = 0, z = 0, vx = 0, vy = 0, vz = 0, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 364: x = 0, y = 0, z = -583.922, vx = 0, vy = 0, vz = -107.125, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 365: x = 0, y = 0, z = -587.137, vx = 0, vy = 0, vz = -107.419, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 366: x = 0, y = 0, z = -590.361, vx = 0, vy = 0, vz = -107.714, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 367: x = 0, y = 0, z = -593.595, vx = 0, vy = 0, vz = -108.008, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 368: x = 0, y = 0, z = -596.836, vx = 0, vy = 0, vz = -108.302, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 369: x = 0, y = 0, z = -600.087, vx = 0, vy = 0, vz = -108.597, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 370: x = 0, y = 0, z = -603.347, vx = 0, vy = 0, vz = -108.891, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 371: x = 0, y = 0, z = -606.615, vx = 0, vy = 0, vz = -109.185, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 372: x = 0, y = 0, z = -609.893, vx = 0, vy = 0, vz = -109.48, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 373: x = 0, y = 0, z = -613.179, vx = 0, vy = 0, vz = -109.774, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 374: x = 0, y = 0, z = -616.474, vx = 0, vy = 0, vz = -110.068, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 375: x = 0, y = 0, z = -619.777, vx = 0, vy = 0, vz = -110.362, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 376: x = 0, y = 0, z = -623.09, vx = 0, vy = 0, vz = -110.657, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 377: x = 0, y = 0, z = -626.411, vx = 0, vy = 0, vz = -110.951, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 378: x = 0, y = 0, z = -629.742, vx = 0, vy = 0, vz = -111.245, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 379: x = 0, y = 0, z = -633.081, vx = 0, vy = 0, vz = -111.54, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 380: x = 0, y = 0, z = -636.429, vx = 0, vy = 0, vz = -111.834, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 381: x = 0, y = 0, z = -639.785, vx = 0, vy = 0, vz = -112.128, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 382: x = 0, y = 0, z = -643.151, vx = 0, vy = 0, vz = -112.423, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 383: x = 0, y = 0, z = -646.525, vx = 0, vy = 0, vz = -112.717, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 384: x = 0, y = 0, z = -649.909, vx = 0, vy = 0, vz = -113.011, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 385: x = 0, y = 0, z = -653.301, vx = 0, vy = 0, vz = -113.305, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 386: x = 0, y = 0, z = -656.702, vx = 0, vy = 0, vz = -113.6, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 387: x = 0, y = 0, z = -660.111, vx = 0, vy = 0, vz = -113.894, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 388: x = 0, y = 0, z = -663.53, vx = 0, vy = 0, vz = -114.188, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 389: x = 0, y = 0, z = -666.957, vx = 0, vy = 0, vz = -114.483, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 390: x = 0, y = 0, z = -670.393, vx = 0, vy = 0, vz = -114.777, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 391: x = 0, y = 0, z = -673.838, vx = 0, vy = 0, vz = -115.071, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 392: x = 0, y = 0, z = -677.292, vx = 0, vy = 0, vz = -115.366, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 393: x = 0, y = 0, z = -680.755, vx = 0, vy = 0, vz = -115.66, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 394: x = 0, y = 0, z = -684.226, vx = 0, vy = 0, vz = -115.954, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 395: x = 0, y = 0, z = -687.707, vx = 0, vy = 0, vz = -116.248, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 396: x = 0, y = 0, z = -691.196, vx = 0, vy = 0, vz = -116.543, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 397: x = 0, y = 0, z = -694.694, vx = 0, vy = 0, vz = -116.837, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 398: x = 0, y = 0, z = -698.201, vx = 0, vy = 0, vz = -117.131, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 399: x = 0, y = 0, z = -701.716, vx = 0, vy = 0, vz = -117.426, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 400: x = 0, y = 0, z = -705.241, vx = 0, vy = 0, vz = -117.72, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 401: x = 0, y = 0, z = -708.774, vx = 0, vy = 0, vz = -118.014, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 402: x = 0, y = 0, z = -712.316, vx = 0, vy = 0, vz = -118.309, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 403: x = 0, y = 0, z = -715.867, vx = 0, vy = 0, vz = -118.603, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 404: x = 0, y = 0, z = -719.427, vx = 0, vy = 0, vz = -118.897, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 405: x = 0, y = 0, z = -722.996, vx = 0, vy = 0, vz = -119.191, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 406: x = 0, y = 0, z = -726.573, vx = 0, vy = 0, vz = -119.486, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 407: x = 0, y = 0, z = -730.16, vx = 0, vy = 0, vz = -119.78, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 408: x = 0, y = 0, z = -733.755, vx = 0, vy = 0, vz = -120.074, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 409: x = 0, y = 0, z = -737.359, vx = 0, vy = 0, vz = -120.369, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 410: x = 0, y = 0, z = -740.971, vx = 0, vy = 0, vz = -120.663, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 411: x = 0, y = 0, z = -744.593, vx = 0, vy = 0, vz = -120.957, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 412: x = 0, y = 0, z = -748.223, vx = 0, vy = 0, vz = -121.252, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 413: x = 0, y = 0, z = -751.863, vx = 0, vy = 0, vz = -121.546, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 414: x = 0, y = 0, z = -755.511, vx = 0, vy = 0, vz = -121.84, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 415: x = 0, y = 0, z = -759.168, vx = 0, vy = 0, vz = -122.134, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 416: x = 0, y = 0, z = -762.833, vx = 0, vy = 0, vz = -122.429, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 417: x = 0, y = 0, z = -766.508, vx = 0, vy = 0, vz = -122.723, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 418: x = 0, y = 0, z = -770.191, vx = 0, vy = 0, vz = -123.017, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 419: x = 0, y = 0, z = -773.884, vx = 0, vy = 0, vz = -123.312, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 420: x = 0, y = 0, z = -777.585, vx = 0, vy = 0, vz = -123.606, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 421: x = 0, y = 0, z = -781.295, vx = 0, vy = 0, vz = -123.9, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 422: x = 0, y = 0, z = -785.013, vx = 0, vy = 0, vz = -124.195, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 423: x = 0, y = 0, z = -788.741, vx = 0, vy = 0, vz = -124.489, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 424: x = 0, y = 0, z = -792.477, vx = 0, vy = 0, vz = -124.783, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 425: x = 0, y = 0, z = -796.223, vx = 0, vy = 0, vz = -125.077, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 426: x = 0, y = 0, z = -799.977, vx = 0, vy = 0, vz = -125.372, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 427: x = 0, y = 0, z = -803.739, vx = 0, vy = 0, vz = -125.666, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 428: x = 0, y = 0, z = -807.511, vx = 0, vy = 0, vz = -125.96, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 429: x = 0, y = 0, z = -811.292, vx = 0, vy = 0, vz = -126.255, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 430: x = 0, y = 0, z = -815.081, vx = 0, vy = 0, vz = -126.549, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 431: x = 0, y = 0, z = -818.879, vx = 0, vy = 0, vz = -126.843, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 432: x = 0, y = 0, z = -822.686, vx = 0, vy = 0, vz = -127.138, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 433: x = 0, y = 0, z = -826.502, vx = 0, vy = 0, vz = -127.432, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 434: x = 0, y = 0, z = -830.327, vx = 0, vy = 0, vz = -127.726, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 435: x = 0, y = 0, z = -834.16, vx = 0, vy = 0, vz = -128.02, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 436: x = 0, y = 0, z = -838.003, vx = 0, vy = 0, vz = -128.315, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 437: x = 0, y = 0, z = -841.854, vx = 0, vy = 0, vz = -128.609, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 438: x = 0, y = 0, z = -845.714, vx = 0, vy = 0, vz = -128.903, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 439: x = 0, y = 0, z = -849.583, vx = 0, vy = 0, vz = -129.198, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 440: x = 0, y = 0, z = -853.46, vx = 0, vy = 0, vz = -129.492, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 441: x = 0, y = 0, z = -857.347, vx = 0, vy = 0, vz = -129.786, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 442: x = 0, y = 0, z = -861.242, vx = 0, vy = 0, vz = -130.081, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 443: x = 0, y = 0, z = -865.146, vx = 0, vy = 0, vz = -130.375, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 444: x = 0, y = 0, z = -869.059, vx = 0, vy = 0, vz = -130.669, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 445: x = 0, y = 0, z = -872.981, vx = 0, vy = 0, vz = -130.963, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 446: x = 0, y = 0, z = -876.911, vx = 0, vy = 0, vz = -131.258, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 447: x = 0, y = 0, z = -880.851, vx = 0, vy = 0, vz = -131.552, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 448: x = 0, y = 0, z = -884.799, vx = 0, vy = 0, vz = -131.846, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 449: x = 0, y = 0, z = -888.756, vx = 0, vy = 0, vz = -132.141, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 450: x = 0, y = 0, z = -892.722, vx = 0, vy = 0, vz = -132.435, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 451: x = 0, y = 0, z = -896.697, vx = 0, vy = 0, vz = -132.729, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 452: x = 0, y = 0, z = -900.681, vx = 0, vy = 0, vz = -133.024, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 453: x = 0, y = 0, z = -904.673, vx = 0, vy = 0, vz = -133.318, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 454: x = 0, y = 0, z = -908.674, vx = 0, vy = 0, vz = -133.612, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 455: x = 0, y = 0, z = -912.684, vx = 0, vy = 0, vz = -133.906, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 456: x = 0, y = 0, z = -916.703, vx = 0, vy = 0, vz = -134.201, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 457: x = 0, y = 0, z = -920.731, vx = 0, vy = 0, vz = -134.495, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 458: x = 0, y = 0, z = -924.768, vx = 0, vy = 0, vz = -134.789, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 459: x = 0, y = 0, z = -928.813, vx = 0, vy = 0, vz = -135.084, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 460: x = 0, y = 0, z = -932.867, vx = 0, vy = 0, vz = -135.378, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 461: x = 0, y = 0, z = -936.93, vx = 0, vy = 0, vz = -135.672, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 462: x = 0, y = 0, z = -941.002, vx = 0, vy = 0, vz = -135.967, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 463: x = 0, y = 0, z = -945.083, vx = 0, vy = 0, vz = -136.261, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 464: x = 0, y = 0, z = -949.172, vx = 0, vy = 0, vz = -136.555, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 465: x = 0, y = 0, z = -953.271, vx = 0, vy = 0, vz = -136.849, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 466: x = 0, y = 0, z = -957.378, vx = 0, vy = 0, vz = -137.144, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 467: x = 0, y = 0, z = -961.494, vx = 0, vy = 0, vz = -137.438, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 468: x = 0, y = 0, z = -965.619, vx = 0, vy = 0, vz = -137.732, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 469: x = 0, y = 0, z = -969.753, vx = 0, vy = 0, vz = -138.027, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 470: x = 0, y = 0, z = -973.895, vx = 0, vy = 0, vz = -138.321, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 471: x = 0, y = 0, z = -978.046, vx = 0, vy = 0, vz = -138.615, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 472: x = 0, y = 0, z = -982.207, vx = 0, vy = 0, vz = -138.91, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 473: x = 0, y = 0, z = -986.376, vx = 0, vy = 0, vz = -139.204, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 474: x = 0, y = 0, z = -990.553, vx = 0, vy = 0, vz = -139.498, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 475: x = 0, y = 0, z = -994.74, vx = 0, vy = 0, vz = -139.792, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 476: x = 0, y = 0, z = -998.936, vx = 0, vy = 0, vz = -140.087, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 477: x = 0, y = 0, z = -1003.14, vx = 0, vy = 0, vz = -140.381, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 478: x = 0, y = 0, z = -1007.35, vx = 0, vy = 0, vz = -140.675, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 479: x = 0, y = 0, z = -1011.58, vx = 0, vy = 0, vz = -140.97, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 480: x = 0, y = 0, z = -1015.81, vx = 0, vy = 0, vz = -141.264, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 481: x = 0, y = 0, z = -1020.05, vx = 0, vy = 0, vz = -141.558, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 482: x = 0, y = 0, z = -1024.29, vx = 0, vy = 0, vz = -141.853, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 483: x = 0, y = 0, z = -1028.55, vx = 0, vy = 0, vz = -142.147, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 484: x = 0, y = 0, z = -1032.82, vx = 0, vy = 0, vz = -142.441, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 485: x = 0, y = 0, z = -1037.09, vx = 0, vy = 0, vz = -142.735, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 486: x = 0, y = 0, z = -1041.38, vx = 0, vy = 0, vz = -143.03, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 487: x = 0, y = 0, z = -1045.67, vx = 0, vy = 0, vz = -143.324, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 488: x = 0, y = 0, z = -1049.97, vx = 0, vy = 0, vz = -143.618, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 489: x = 0, y = 0, z = -1054.28, vx = 0, vy = 0, vz = -143.913, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 490: x = 0, y = 0, z = -1058.6, vx = 0, vy = 0, vz = -144.207, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 491: x = 0, y = 0, z = -1062.93, vx = 0, vy = 0, vz = -144.501, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 492: x = 0, y = 0, z = -1067.26, vx = 0, vy = 0, vz = -144.796, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 493: x = 0, y = 0, z = -1071.61, vx = 0, vy = 0, vz = -145.09, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 494: x = 0, y = 0, z = -1075.96, vx = 0, vy = 0, vz = -145.384, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 495: x = 0, y = 0, z = -1080.33, vx = 0, vy = 0, vz = -145.678, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 496: x = 0, y = 0, z = -1084.7, vx = 0, vy = 0, vz = -145.973, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 497: x = 0, y = 0, z = -1089.08, vx = 0, vy = 0, vz = -146.267, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 498: x = 0, y = 0, z = -1093.47, vx = 0, vy = 0, vz = -146.561, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 499: x = 0, y = 0, z = -1097.87, vx = 0, vy = 0, vz = -146.856, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 500: x = 0, y = 0, z = -1102.28, vx = 0, vy = 0, vz = -147.15, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 501: x = 0, y = 0, z = -1106.69, vx = 0, vy = 0, vz = -147.444, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 502: x = 0, y = 0, z = -1111.12, vx = 0, vy = 0, vz = -147.739, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 503: x = 0, y = 0, z = -1115.55, vx = 0, vy = 0, vz = -148.033, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 504: x = 0, y = 0, z = -1119.99, vx = 0, vy = 0, vz = -148.327, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 505: x = 0, y = 0, z = -1124.45, vx = 0, vy = 0, vz = -148.621, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 506: x = 0, y = 0, z = -1128.91, vx = 0, vy = 0, vz = -148.916, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 507: x = 0, y = 0, z = -1133.38, vx = 0, vy = 0, vz = -149.21, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 508: x = 0, y = 0, z = -1137.85, vx = 0, vy = 0, vz = -149.504, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 509: x = 0, y = 0, z = -1142.34, vx = 0, vy = 0, vz = -149.799, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 510: x = 0, y = 0, z = -1146.84, vx = 0, vy = 0, vz = -150.093, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 511: x = 0, y = 0, z = -1151.34, vx = 0, vy = 0, vz = -150.387, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 512: x = 0, y = 0, z = -1155.85, vx = 0, vy = 0, vz = -150.682, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 513: x = 0, y = 0, z = -1160.38, vx = 0, vy = 0, vz = -150.976, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 514: x = 0, y = 0, z = -1164.91, vx = 0, vy = 0, vz = -151.27, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 515: x = 0, y = 0, z = -1169.45, vx = 0, vy = 0, vz = -151.564, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 516: x = 0, y = 0, z = -1174, vx = 0, vy = 0, vz = -151.859, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 517: x = 0, y = 0, z = -1178.55, vx = 0, vy = 0, vz = -152.153, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 518: x = 0, y = 0, z = -1183.12, vx = 0, vy = 0, vz = -152.447, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 519: x = 0, y = 0, z = -1187.69, vx = 0, vy = 0, vz = -152.742, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 520: x = 0, y = 0, z = -1192.28, vx = 0, vy = 0, vz = -153.036, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 521: x = 0, y = 0, z = -1196.87, vx = 0, vy = 0, vz = -153.33, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 522: x = 0, y = 0, z = -1201.47, vx = 0, vy = 0, vz = -153.625, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 523: x = 0, y = 0, z = -1206.08, vx = 0, vy = 0, vz = -153.919, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 524: x = 0, y = 0, z = -1210.7, vx = 0, vy = 0, vz = -154.213, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 525: x = 0, y = 0, z = -1215.33, vx = 0, vy = 0, vz = -154.507, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 526: x = 0, y = 0, z = -1219.97, vx = 0, vy = 0, vz = -154.802, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 527: x = 0, y = 0, z = -1224.61, vx = 0, vy = 0, vz = -155.096, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 528: x = 0, y = 0, z = -1229.27, vx = 0, vy = 0, vz = -155.39, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 529: x = 0, y = 0, z = -1233.93, vx = 0, vy = 0, vz = -155.685, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 530: x = 0, y = 0, z = -1238.6, vx = 0, vy = 0, vz = -155.979, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 531: x = 0, y = 0, z = -1243.28, vx = 0, vy = 0, vz = -156.273, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 532: x = 0, y = 0, z = -1247.97, vx = 0, vy = 0, vz = -156.568, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 533: x = 0, y = 0, z = -1252.67, vx = 0, vy = 0, vz = -156.862, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 534: x = 0, y = 0, z = -1257.38, vx = 0, vy = 0, vz = -157.156, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 535: x = 0, y = 0, z = -1262.1, vx = 0, vy = 0, vz = -157.45, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 536: x = 0, y = 0, z = -1266.82, vx = 0, vy = 0, vz = -157.745, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 537: x = 0, y = 0, z = -1271.56, vx = 0, vy = 0, vz = -158.039, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 538: x = 0, y = 0, z = -1276.3, vx = 0, vy = 0, vz = -158.333, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 539: x = 0, y = 0, z = -1281.05, vx = 0, vy = 0, vz = -158.628, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 540: x = 0, y = 0, z = -1285.81, vx = 0, vy = 0, vz = -158.922, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 541: x = 0, y = 0, z = -1290.58, vx = 0, vy = 0, vz = -159.216, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 542: x = 0, y = 0, z = -1295.36, vx = 0, vy = 0, vz = -159.511, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 543: x = 0, y = 0, z = -1300.15, vx = 0, vy = 0, vz = -159.805, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 544: x = 0, y = 0, z = -1304.94, vx = 0, vy = 0, vz = -160.099, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 545: x = 0, y = 0, z = -1309.75, vx = 0, vy = 0, vz = -160.393, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 546: x = 0, y = 0, z = -1314.56, vx = 0, vy = 0, vz = -160.688, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 547: x = 0, y = 0, z = -1319.38, vx = 0, vy = 0, vz = -160.982, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
